name_key,as_of_fight_date,name,reach,win_ratio_dec_avg,sig_str_land_per_min_dec_avg,sig_str_def_dec_avg,td_land_per_min_dec_avg,td_def_dec_avg,sub_att_per_min_dec_avg,ko_sub_per_win_dec_avg,division_last,dob
khaos williams,2026-05-16,khaos williams,77.0,0.5006531760270716,3.5535023813294835,0.5148393175830667,0.1314903015315921,0.3510726393263574,0.0408989823979272,0.5961679418794614,Welterweight,1994-03-30
khusein askhabov,2023-02-18,khusein askhabov,69.0,0.5027836104026665,3.569429838472664,0.5119989177672036,0.0567386421965602,0.4145389752670742,0.1086053298470787,0.3912939218387654,Featherweight,1995-02-13
kiefer crosbie,2025-08-23,kiefer crosbie,70.0,0.4989843403554243,3.724917856235576,0.4378922248662218,0.1230582802165904,0.4052047835650161,0.0218066796012061,0.6115357787718088,Welterweight,1990-04-05
kiichi kunimoto,2017-06-10,kiichi kunimoto,71.0,0.5028117269690533,2.8335531412888697,0.5548501012162521,0.095078404630259,0.3968237111878278,0.0345496594157039,0.6527371829225982,Welterweight,1981-05-01
kimo leopoldo,2004-06-19,kimo leopoldo,78.0,0.507,4.4758,0.3357671020650855,0.1624,0.319058841810836,0.0515,0.7668907046632005,Heavyweight,
king green,2026-07-11,king green,71.0,0.5019082415882354,5.536603989337857,0.400332752886174,0.109010120496647,0.3762049103636876,0.0299205197657311,0.6851709732912292,Lightweight,1986-09-09
kiru sahota,2024-11-23,kiru sahota,73.0,,,,,,,,Road to 3 Flyweight Tournament TitleBout,1995-05-28
kit cope,2005-11-05,kit cope,74.0,0.499605216350341,3.38549036685975,0.500629457147638,0.098659196291771,0.3701153932102395,0.0155328689926875,0.6123166624664927,Welterweight,
kj noons,2016-02-06,kj noons,70.0,0.5043210759234354,3.625084927848624,0.4382103801521405,0.0765965325251438,0.3419664201315124,0.0312190214081113,0.6593330785306726,Lightweight,1982-12-07
kleydson rodrigues,2024-05-18,kleydson rodrigues,67.0,0.4991565637345455,4.497145908250276,0.3588313892973099,0.0607558808018941,0.3922968412724315,0.0193990687536379,0.5846185196105714,Bantamweight,1995-10-22
klidson abreu,2020-05-30,klidson abreu,74.0,0.493,2.6062,0.4372492720086578,0.2928,0.3654336734693877,0.008,0.7989794616141341,Light Heavyweight,1992-12-24
kody steele,2026-05-02,kody steele,71.0,0.493,4.2075,0.559907893630714,0.0787,0.3226851320733071,0.0103,0.6327924829221979,Lightweight,1995-04-21
koji oishi,2005-06-04,koji oishi,74.0,0.4967049293002849,2.504962915935629,0.4309907830292451,0.1461826214936151,0.3513540647071778,0.0606848082423707,0.5503032691533218,Welterweight,
konstantin erokhin,2015-12-11,konstantin erokhin,78.0,0.5013894148224022,3.440096226930576,0.485965380747232,0.0533100667181101,0.3772809170233944,0.0090105125768175,0.9629452292342492,Heavyweight,1983-01-31
kris mccray,2011-03-26,kris mccray,76.0,0.4967064810397074,2.3705614436543576,0.4050440638412459,0.130248561630364,0.3876881196867037,0.0652280108681716,0.5080203713100302,Welterweight,1981-09-24
kris moutinho,2026-02-28,kris moutinho,68.0,0.5034830332275942,3.963145807590264,0.4025808361255958,0.1322193118557808,0.341438659868602,0.0918307312751838,0.5897705730783768,Bantamweight,1992-08-09
kristian rothaermel,2006-06-28,kristian rothaermel,76.0,0.507,3.6306,0.4352195260722409,0.1752,0.3654336734693877,0.1197,0.7919889459067234,Light Heavyweight,
kristof midoux,2006-08-17,kristof midoux,78.0,,,,,,,,Heavyweight,
kron gracie,2024-12-07,kron gracie,70.0,0.4984384780541182,2.780563911214971,0.5104007770200648,0.0649591190710367,0.3860535267598702,0.0318957870099693,0.3908246742309575,Featherweight,1988-07-11
krzysztof jotko,2022-10-01,krzysztof jotko,77.0,0.5031534031133482,3.3423970635850684,0.4388338843120384,0.1007825550057866,0.3097376393124786,0.0124153268528701,0.620834219337941,Middleweight,1989-08-19
krzysztof soszynski,2011-12-10,krzysztof soszynski,77.0,0.5035411600940373,3.658125132528483,0.4176512284733045,0.061933919181049,0.3400490448947236,0.0520945090871643,0.7793585296877595,Light Heavyweight,1977-08-02
kuniyoshi hironaka,2008-04-19,kuniyoshi hironaka,70.0,0.5000093710178078,3.1519689038929006,0.4659498323922111,0.12354918428043,0.4377713931917791,0.1134214542090743,0.5522881322382878,Welterweight,1976-06-17
kurt holobaugh,2025-05-31,kurt holobaugh,70.0,0.498594597175064,4.441990721508084,0.4815104504641654,0.0547264933798065,0.4987234167686188,0.0463935258667978,0.5979221254578722,Lightweight,1986-09-08
kurt pellegrino,2011-03-19,kurt pellegrino,70.0,0.5020627023164571,2.88628207138111,0.4031519615355033,0.151079085165562,0.3573657207183757,0.0538087689726333,0.6691056217730899,Lightweight,1979-05-07
kurtis campbell,2026-03-21,kurtis campbell,72.0,,,,,,,,Featherweight,2002-07-29
kwan ho kwak,2017-06-17,kwan ho kwak,69.0,0.493,3.6021,0.5776916643789172,0.0341,0.6147988742524032,0.0107,0.5918075411958911,Bantamweight,1989-06-18
kyle bochniak,2019-10-18,kyle bochniak,70.0,0.497197863566324,2.9959196197494986,0.4208934165818306,0.0910256783223072,0.3844951827610865,0.0128,0.3889764201299112,Featherweight,1987-02-05
kyle bradley,2010-01-11,kyle bradley,71.0,0.5016087585274382,3.1083171515392527,0.3358330745761049,0.0517998945048933,0.3416596245635363,0.0109899998682722,0.6220072987518888,Lightweight,1982-08-19
kyle daukaus,2026-06-14,kyle daukaus,76.0,0.4959441527455216,2.8600211830876896,0.528530136409116,0.0478551969432582,0.3948774463466766,0.0138475610537159,0.6302272363373402,Middleweight,1993-02-27
kyle kingsbury,2014-07-26,kyle kingsbury,79.0,0.4988048725513947,3.583244982490412,0.5118791329837659,0.1432588671363199,0.3935333906094806,0.0119918432569432,0.7896491145130549,Light Heavyweight,1982-03-22
kyle nelson,2026-03-28,kyle nelson,71.0,0.4992217905961597,3.945995662684318,0.50729486256918,0.1136656572724963,0.3747914014140813,0.0448962065444733,0.6804138732534561,Lightweight,1991-04-20
kyle noke,2016-11-26,kyle noke,76.0,0.4992035321020373,3.837312380760595,0.4032215826502876,0.09343012387538,0.3277483899950793,0.0216358766701873,0.605942143373479,Welterweight,1980-03-18
kyle prepolec,2026-08-01,kyle prepolec,70.0,0.5020479379921634,4.127007922649856,0.4737422713702405,0.0775610687475983,0.4085186020632922,0.0484773371981058,0.6368668793691016,Lightweight,1989-08-30
kyle stewart,2019-07-27,kyle stewart,76.0,0.5029222820764675,4.044065596451347,0.3958477529139445,0.0922039326668259,0.395986095200787,0.0194653386704517,0.5795763306544007,Welterweight,1989-01-31
kyle watson,2011-04-30,kyle watson,72.0,0.493,2.0771,0.5650960799903821,0.0787,0.3649439297903462,0.0103,0.6327924829221979,Lightweight,1979-08-09
kyler phillips,2026-04-18,kyler phillips,72.0,0.4999619503841001,4.270578435643233,0.4064957703044647,0.1141567281588078,0.3111091076640691,0.020484499039817,0.5840631070101563,Bantamweight,1995-06-12
kyoji horiguchi,2026-06-20,kyoji horiguchi,66.0,0.4959442620216659,3.646839017608092,0.5620025753606718,0.086104419955538,0.3797728214486101,0.0216427317854054,0.444779651176991,Flyweight,1990-10-12
kyung ho kang,2024-06-22,kyung ho kang,73.0,0.5011589119090154,4.484510399319712,0.4781475262660856,0.0951112355877368,0.3716538374290243,0.0433563185913004,0.6492349876518391,Bantamweight,1987-09-09
lance benoist,2014-06-07,lance benoist,72.0,0.507,5.349577592935019,0.3382401463208245,0.1114212118416922,0.377431853595062,0.0101415682844521,0.5918553377632995,Welterweight,1988-08-26
lance gibson,2000-12-16,lance gibson,75.0,0.493,2.368174748035658,0.6030464339618509,0.0872961818778985,0.434282221576213,0.016379686060734,0.6339365954150863,Middleweight,
lance gibson jr,2026-03-28,lance gibson jr.,72.0,0.4973187904187607,3.098807437917708,0.4494325637086551,0.0834415903479129,0.3718033451360526,0.0356612411101034,0.5398056096859289,Lightweight,
lando vannata,2026-04-04,lando vannata,71.0,0.4974160196255825,3.945822748382644,0.4493899072306623,0.0853095746533505,0.3523244002913471,0.0221650879236308,0.5647759222329715,Lightweight,1992-03-14
landon quinones,2024-02-03,landon quinones,70.0,0.493,7.6858,0.4531997522485883,0.0352,0.2113479997439042,0.0103,0.6327924829221979,Lightweight,1995-11-21
laureano staropoli,2021-10-23,laureano staropoli,71.0,0.507,6.165901374780926,0.5085200987975927,0.0581593883975015,0.3346017981350492,0.0167943648725971,0.6162978953960615,Middleweight,1993-02-27
lavar johnson,2013-02-23,lavar johnson,82.0,0.4999002433574254,3.416615752451857,0.4510322363476829,0.0576504943238841,0.3913149534445216,0.015200821073697,0.9642735029441928,Heavyweight,1977-06-11
laverne clark,2000-09-22,laverne clark,74.0,0.507,3.2270530072465493,0.3937846000223057,0.0571710781620579,0.26246384382612,0.0416603381361391,0.5565428405540611,Welterweight,
lawrence lui,2026-01-31,lawrence lui,72.0,,,,,,,,Bantamweight,1996-08-04
leandro issa,2016-09-03,leandro issa,69.0,0.4982383990389639,2.9051553914574497,0.4337891126316616,0.0930487919153505,0.355248554303129,0.0133721106074852,0.5252070984932203,Bantamweight,1983-09-19
leandro silva,2016-09-03,leandro silva,72.0,0.4969212232733686,2.317398058412329,0.4190623232171979,0.0813379228804986,0.4488168613449179,0.0223318737912073,0.6413976858124552,Lightweight,1985-11-11
lee murray,2004-01-31,lee murray,75.0,,,,,,,,Middleweight,
leigh remedios,2002-07-13,leigh remedios,72.0,,,,,,,,Lightweight,
leo kuntz,2015-11-28,leo kuntz,72.0,0.5026707706137645,3.094331447723265,0.375785444214347,0.1701922243275385,0.3726093715086032,0.0505222358962343,0.7188937228436962,Lightweight,1983-10-03
leon edwards,2025-11-15,leon edwards,74.0,0.5010544217391423,2.8021256225731523,0.4892799025186796,0.0662025121193934,0.409419070110349,0.0210824393198463,0.5658638570220157,Welterweight,1991-08-25
leon shahbazyan,2026-06-20,leon shahbazyan,74.0,,,,,,,,Welterweight,1995-11-18
leonard garcia,2013-04-27,leonard garcia,68.0,0.4952508547750917,3.667589762698657,0.4579269406870612,0.0710673787156572,0.4197321381316804,0.0193857809176726,0.4196991509134287,Featherweight,1979-07-14
leonardo guimaraes,2016-09-17,leonardo guimaraes,75.0,0.500609050419306,2.973934024251237,0.4479298423052305,0.0752604604598101,0.3818961344901397,0.012766592577461,0.7010803755102728,Middleweight,
leonardo mafra,2015-07-18,leonardo mafra,70.0,0.493,2.1787,0.6480558096620894,0.0555,0.3649439297903462,0.0163,0.6327924829221979,Lightweight,1989-04-25
leonardo morales,2015-06-06,leonardo morales,69.0,0.507,2.9499,0.3547531157882915,0.0776,0.5010845007943548,0.0542,0.5680455329575026,Bantamweight,1992-12-22
leonardo santos,2022-08-20,leonardo santos,75.0,0.4995450794169205,3.7842387691834665,0.4220524065355755,0.0744787716027772,0.27311915358943,0.0169495371265002,0.6346682156133445,Lightweight,1980-02-05
lerone murphy,2026-03-21,lerone murphy,73.0,0.493,2.926505407728083,0.4686288900062578,0.1246746479106358,0.4650267420165942,0.0556764723825853,0.4178161747585485,Featherweight,1991-07-22
lerryan douglas,2026-03-28,lerryan douglas,72.0,0.4986213900945991,4.8392285129278605,0.4882355778515616,0.1142722116437648,0.3771328320413821,0.0332507650380313,0.4244737405326185,Featherweight,1995-04-27
leslie smith,2016-05-14,leslie smith,66.0,,,,,,,,Women's Bantamweight,1982-08-17
levan chokheli,2026-06-20,levan chokheli,72.0,,,,,,,,Welterweight,1996-10-02
levan makashvili,2016-01-30,levan makashvili,68.0,0.5030491969002148,3.4303948492814413,0.4183443174329695,0.0641205677051804,0.3781294781736216,0.1288656632611597,0.5345951450796188,Featherweight,1989-01-07
levi rodrigues,2026-07-18,levi rodrigues,76.0,,,,,,,,,1996-10-15
lewis gonzalez,2015-06-27,lewis gonzalez,74.0,0.5010609551041482,2.8823799339092764,0.5199917358965687,0.1355733082860359,0.3914537784424583,0.0138894482105364,0.6215126125311407,Welterweight,1987-09-19
li jingliang,2024-08-17,li jingliang,71.0,0.5007384534840942,3.945822886654376,0.4830058980596076,0.082217150108728,0.3776014475847873,0.0116510173489074,0.641451590747007,Welterweight,1988-03-20
lina lansberg,2016-09-24,lina lansberg,65.0,0.493,3.9835,0.5966998088156651,0.1109,0.473469387755102,0.0258,0.8454770752055182,Women's Bantamweight,
liudvik sholinian,2022-11-05,liudvik sholinian,71.0,0.493,2.1238,0.5758095037960946,0.0341,0.2991800650969476,0.0107,0.5918075411958911,Bantamweight,1990-01-20
lodune sincaid,2005-04-09,lodune sincaid,75.0,,,,,,,,Middleweight,
logan clark,2006-12-13,logan clark,75.0,,,,,,,,Middleweight,
loik radzhabov,2024-07-20,loik radzhabov,69.0,0.5025826248564949,3.2580563255805908,0.5299367897063634,0.2644973134248891,0.3900927482231089,0.0127678249620453,0.6207872241403568,Lightweight,1990-09-17
lone er kavanagh,2026-07-11,lone'er kavanagh,67.0,0.500397896617689,4.327817819520043,0.4674069490805829,0.153048945336996,0.4032347928859834,0.0376438358963918,0.4362889181863151,Flyweight,1999-06-09
loopy godinez,2023-05-20,loopy godinez,61.0,,,,,,,,Women's Strawweight,1993-09-06
lorenz larkin,2016-08-20,lorenz larkin,72.0,0.4955937035089031,2.743217705130176,0.4900846528075538,0.1122602224187232,0.4091342041925422,0.0300342545730372,0.620813924504398,Welterweight,1986-09-03
losene keita,2026-03-21,losene keita,72.0,0.4953595303279295,4.364126438307708,0.5645785683288185,0.0813947539376337,0.4017970335712146,0.0156569909527823,0.4297420486469814,Featherweight,1997-12-30
louie sutherland,2026-05-02,louie sutherland,76.0,0.5033462723529146,4.561644136319387,0.5181806127461693,0.0922399057654277,0.3863199259574587,0.0229920170484039,0.962093893106236,Heavyweight,1994-02-08
louis cosce,2022-09-17,louis cosce,71.0,0.5004051435361843,3.1320430363863334,0.4907410213612564,0.0844930125635494,0.372619839598509,0.0503632456392879,0.6239984930576454,Welterweight,1995-08-27
louis gaudinot,2015-01-03,louis gaudinot,63.0,0.4929999999999999,2.63283882849808,0.554937008428899,0.0917835236967067,0.4049511419733191,0.0660041148925611,0.4663106570599417,Flyweight,1984-08-28
louis smolka,2022-05-14,louis smolka,68.0,0.5005795674400991,4.432537456742911,0.4393022326774295,0.067853614852532,0.3733797223602057,0.0567681449602031,0.5804561675291626,Bantamweight,1991-07-16
lowell anderson,1999-09-24,lowell anderson,75.0,,,,,,,,Middleweight,
luan chagas,2018-04-21,luan chagas,75.0,0.4960586359888841,2.9897965949825656,0.4982282519829829,0.1363586077191501,0.4090380313528712,0.0154846997131627,0.6070612770411487,Welterweight,1993-06-17
luan lacerda,2026-03-14,luan lacerda,71.0,0.5006454419646583,3.579701428012052,0.5305285882922914,0.1641952552779785,0.3647693987224724,0.0602486218970697,0.5907694034809539,Bantamweight,1993-01-07
lucas alexander,2025-02-01,lucas alexander,73.0,0.507,3.9904,0.5110498276207686,0.1679,0.3649439297903462,0.0739,0.5127108909092892,Featherweight,1995-07-28
lucas almeida,2025-10-11,lucas almeida,71.0,0.4978407210008036,4.038039650731887,0.55079650422566,0.0470008850368024,0.3809350935658507,0.0167553337473662,0.3884724922139912,Featherweight,1991-01-31
lucas brennan,2026-04-25,lucas brennan,72.0,0.4991402203359392,3.813911484965118,0.362204965593305,0.0633851746237512,0.3795065374214675,0.0188347786765932,0.4291307601404921,Lightweight,2000-06-03
lucas martins,2016-04-10,lucas martins,72.0,0.5000412603930342,3.0182596443314518,0.4623484831197699,0.1940885914293172,0.358594932083305,0.0941886618917082,0.3834865011604094,Featherweight,1988-11-11
lucas rocha,2025-10-11,lucas rocha,64.0,0.493,2.7721,0.5431941458596692,0.0663,0.4415622161671208,0.0223,0.4486525215215587,Flyweight,2000-08-12
lucio linhares,2010-03-31,lucio linhares,75.0,0.4972669930909272,2.876740840517876,0.3924892801157149,0.0823699862158388,0.3990247940230139,0.0135998899954221,0.6279812971134873,Middleweight,1973-12-08
ludovit klein,2026-08-01,ludovit klein,72.0,0.503331770733654,3.9042325744069872,0.462027544533003,0.0926938758119087,0.3206523786150962,0.0120143327062454,0.594641631729537,Lightweight,1995-02-22
luigi fioravanti,2009-02-07,luigi fioravanti,70.0,0.4984662184622176,2.97093509958277,0.496180860931688,0.0629290137010811,0.458912504525612,0.0629759337211665,0.5772289137807496,Welterweight,1981-01-22
luigi vendramini,2021-09-04,luigi vendramini,73.0,0.4986680920572071,2.138211571749179,0.4550704066977759,0.2173768565016416,0.2693082729123935,0.0103,0.6256914106204945,Lightweight,1996-01-16
luis felipe dias,2026-05-30,luis felipe dias,75.0,,,,,,,,Middleweight,1995-01-17
luis gurule,2026-05-30,luis gurule,64.0,0.5008329356334674,2.834532604309336,0.4376331612651599,0.0629619499960119,0.3141130590993293,0.0148,0.4417090411352197,Bantamweight,1993-11-16
luis henrique,2018-09-22,luis henrique,74.0,0.4982519180132079,2.55834787085365,0.5059207856092468,0.1377431250041036,0.3990243190250554,0.0457288962180529,0.9690549680654844,Light Heavyweight,1993-08-21
luis pajuelo,2024-03-23,luis pajuelo,69.0,0.5004642621919894,4.803820598128085,0.465367327546003,0.0589618176939801,0.340755104621482,0.021016356101499,0.3864159310327795,Featherweight,1994-12-18
luis pena,2021-04-17,luis pena,75.0,0.5005424148019764,3.436022534499944,0.4956985332285563,0.1013718039812655,0.4154031224503269,0.0770304715741136,0.5101357991202339,Lightweight,1993-07-05
luis ramos,2012-06-22,luis ramos,74.0,0.4987287429860994,3.141791794708215,0.5338812290030576,0.1444061256675478,0.3941358486533876,0.0690792486806018,0.6374292357801559,Welterweight,1981-01-18
luis saldana,2022-08-20,luis saldana,73.0,0.4959261388460318,3.864196742223265,0.4458511217891217,0.1116036958665704,0.3880538375396325,0.0262521701956104,0.4851385072673007,Featherweight,1991-01-27
luiz cane,2012-10-13,luiz cane,77.0,0.4992582752404464,4.142563338395866,0.4809459485351893,0.0696639361111001,0.3264727891574128,0.0159033020879855,0.7889203466670839,Middleweight,1981-04-24
luiz dutra,2015-05-30,luiz dutra,74.0,0.493,3.5505,0.487739871999416,0.0632,0.2459383289124668,0.0173,0.6087605199088783,Welterweight,1982-05-06
lukasz brzeski,2025-07-19,lukasz brzeski,78.0,0.5009901488434125,4.10569863111253,0.417369595973397,0.1017293421304021,0.3611885408315737,0.0337874420889859,0.8211045062340572,Heavyweight,1992-05-17
lukasz sajewski,2016-10-08,lukasz sajewski,71.0,0.493,2.924962526362757,0.4350302530860928,0.0513033716437365,0.3200582542511632,0.0150189367454173,0.632792482922198,Lightweight,1990-11-27
luke barnatt,2015-05-16,luke barnatt,77.0,0.5013241472462933,3.0313398836478744,0.4570042277753642,0.0972932315154713,0.3208189553988672,0.1066295849793588,0.6253149189934354,Middleweight,1988-04-13
luke caudillo,2007-11-17,luke caudillo,72.0,0.507,3.1641,0.3144240643730003,0.0352,0.2541309956434799,0.0103,0.6152530690911471,Lightweight,
luke cummo,2008-08-09,luke cummo,74.0,0.5005237427121149,3.310386576830083,0.4931116393827039,0.0769623091971599,0.3622946087503799,0.0450058346814661,0.7262029872976362,Welterweight,1980-04-27
luke fernandez,2026-03-07,luke fernandez,76.0,,,,,,,,Light Heavyweight,1995-06-29
luke jumeau,2019-10-05,luke jumeau,72.0,0.502408607119173,3.4979340344773084,0.4650616345051275,0.0464083502504313,0.2321834539074007,0.0082,0.597399504402749,Welterweight,1988-02-12
luke riley,2026-07-11,luke riley,71.0,0.507,4.554117344412827,0.4112287050304146,0.0478365695474019,0.4570181114312763,0.0170462105109335,0.3812926477728517,Featherweight,1999-06-30
luke rockhold,2022-08-20,luke rockhold,77.0,0.5005071805103674,5.557105104614392,0.5575699845435099,0.0647456762825629,0.3787643285068554,0.0109395580351488,0.675320602849099,Middleweight,1984-10-17
luke sanders,2021-05-01,luke sanders,67.0,0.4979093762706645,4.94315408731967,0.4606592183662107,0.0658821462633322,0.3829264606894772,0.0224279162150571,0.6548594627445886,Featherweight,1985-12-12
luke zachrich,2014-11-07,luke zachrich,74.0,0.5002556059009788,3.8156197513183727,0.4254506417641457,0.0795911591901059,0.29665430791186,0.0164743107782299,0.6247952057048267,Middleweight,1981-12-19
lyman good,2020-06-20,lyman good,74.0,0.496651072054895,3.59420564473136,0.427202924153869,0.0460233197727618,0.330762758005593,0.0127666614363044,0.5960978259724724,Welterweight,1985-05-26
lyoto machida,2018-05-12,lyoto machida,74.0,0.4995459209811194,4.297711921614496,0.4583655641520437,0.0947615828462126,0.3548025979481481,0.0173339053038892,0.6446833026080194,Middleweight,1978-05-30
mac danzig,2013-12-14,mac danzig,70.0,0.50050694280453,4.418417618573031,0.3657917208950433,0.105637321965601,0.3527685813304916,0.0420357196955418,0.5947822435300357,Lightweight,1980-01-02
maciej jewtuszko,2011-02-26,maciej jewtuszko,72.0,,,,,,,,Lightweight,
mackens semerzier,2012-03-02,mackens semerzier,72.0,0.5031179489703983,3.802630969233372,0.4004573441928578,0.2017299722706125,0.3654837731270853,0.0592085017641007,0.3963870424734611,Featherweight,1980-11-03
macy chiasson,2022-09-10,macy chiasson,72.0,,,,,,,,Women's Bantamweight,1991-07-27
mads burnell,2018-05-27,mads burnell,69.0,0.4929999999999999,2.482385916615254,0.3767897044279646,0.1397874400670495,0.455359624979236,0.0715169371409562,0.3859384954873895,Featherweight,1994-03-06
magnus cedenblad,2016-11-19,magnus cedenblad,79.0,0.5057445347877285,2.9861556298209178,0.5289972063596002,0.1091442822652969,0.334378617426532,0.0472145679691883,0.6228856338507518,Middleweight,1982-04-10
magomed ankalaev,2026-07-25,magomed ankalaev,75.0,0.5033248626811859,3.743205874101605,0.4788696733119693,0.067385223443289,0.3400192776007149,0.0114580090326846,0.7841081536561927,Light Heavyweight,1992-06-02
magomed gadzhiyasulov,2025-01-11,magomed gadzhiyasulov,75.0,0.507,2.3888,0.4852342889215373,0.2493,0.4281198504246419,0.008,0.7764768384714905,Light Heavyweight,1993-11-04
magomed mustafaev,2020-02-22,magomed mustafaev,71.0,0.493,2.8162,0.5785375777491639,0.1656,0.4455348016443632,0.0538,0.5273270691018316,Lightweight,1988-08-02
magomed tuchalov,2026-07-25,magomed tuchalov,76.0,,,,,,,,Light Heavyweight,1999-12-30
magomed zaynukov,2026-07-25,magomed zaynukov,72.0,,,,,,,,Lightweight,1995-01-02
maheshate,2025-08-23,maheshate,71.0,0.4982104907665658,3.976522409967428,0.4661506417794384,0.0448301214307071,0.3818943569704698,0.0131302528935623,0.6262647005066503,Lightweight,1999-12-01
maiquel falcao,2010-11-20,maiquel falcao,75.0,0.4929999999999999,2.473279336099327,0.3626206476578113,0.0567615418457005,0.4609771449055966,0.0122294102633362,0.6339365954150863,Middleweight,
mairbek taisumov,2019-09-07,mairbek taisumov,73.0,0.506128990300108,3.326444786122281,0.3644800044313813,0.0827856760796709,0.2978079607114757,0.0170082076441693,0.6163442833466659,Lightweight,1988-08-08
mairon santos,2025-12-06,mairon santos,72.0,0.4953220568840783,3.2238304696847764,0.4080058399024371,0.119690354524959,0.3933806377051451,0.0251609371626497,0.4214867028812191,Featherweight,2000-06-10
makhmud muradov,2024-02-03,makhmud muradov,75.0,0.493,3.9313,0.589353682265984,0.0491,0.4475854155891253,0.0142,0.6339365954150863,Middleweight,1990-02-08
maki pitolo,2021-12-04,maki pitolo,75.0,0.4956885518117565,3.602566430680642,0.4292360566868219,0.1548505208388703,0.3515335649056454,0.0296422707118054,0.6093656512016865,Middleweight,1990-11-24
makwan amirkhani,2023-03-18,makwan amirkhani,72.0,0.4963662813472019,3.0704567798503986,0.5440981688508937,0.0875930516524624,0.3497310424773572,0.0431442971196385,0.5894240630701991,Featherweight,1988-11-08
malcolm gordon,2024-01-20,malcolm gordon,71.0,0.4973897590587942,2.7424155909489194,0.5231734083557886,0.1226163235530673,0.4493434353532568,0.0556568165442897,0.4467359404564598,Flyweight,1990-05-19
malcolm wellmaker,2026-05-16,malcolm wellmaker,71.0,0.5017933027582915,4.500418645152525,0.4316158812751095,0.0612720568663691,0.381932491514415,0.0197616137428397,0.5071321209285216,Bantamweight,1994-06-04
mana martinez,2023-03-04,mana martinez,70.0,0.502504698136177,4.314990708075968,0.5013649713573718,0.0755418407131112,0.4346258326174962,0.0246675450768781,0.578149982636145,Bantamweight,1996-03-25
mandel nallo,2026-04-18,mandel nallo,75.0,,,,,,,,Lightweight,1989-07-26
manel kape,2026-06-20,manel kape,68.0,0.5040557379783339,4.36233766564248,0.4660289294763435,0.066638629800468,0.3365714654040731,0.0263752727263959,0.4345086128401356,Flyweight,1993-11-14
manny bermudez,2019-10-18,manny bermudez,71.0,0.5019011870395905,4.209726135022914,0.3732282110622918,0.0922961693131511,0.328168715844191,0.0344406224613116,0.3830343915379989,Featherweight,1994-07-16
manoel sousa,2026-03-14,manoel sousa,70.0,0.5005030799479263,4.685226286161458,0.4408257743580642,0.093568650089787,0.385668850673508,0.0524467513370187,0.6433771566668373,Lightweight,1997-06-04
manolo zecchini,2026-04-04,manolo zecchini,68.0,,,,,,,,Featherweight,1996-10-22
mansur abdul malik,2026-03-28,mansur abdul-malik,80.0,0.5052022353363793,3.625703151017672,0.4883771563079611,0.1063107916091492,0.3069742208227595,0.050221550207385,0.6260391327814916,Middleweight,1997-10-07
mantas kondratavicius,2026-03-21,mantas kondratavicius,75.0,,,,,,,,Middleweight,
manuel rodriguez,2012-12-14,manuel rodriguez,74.0,,,,,,,,Welterweight,1985-04-25
manuel torres,2026-06-27,manuel torres,73.0,0.5010036909804793,4.264120446084468,0.5246003507880436,0.058226758084417,0.4168466286555671,0.0121411333774385,0.6227653366163067,Lightweight,1995-03-25
manvel gamburyan,2016-11-19,manvel gamburyan,67.0,0.5011996791980404,2.998376461122689,0.3546927859889769,0.1165887639047986,0.3265304543637916,0.0424039541006658,0.5906404048009759,Bantamweight,1981-05-08
marc andre barriault,2026-02-07,marc-andre barriault,74.0,0.499142760065813,3.776864394010886,0.4956450401202476,0.1067683547064609,0.3613390200684676,0.0445613951458926,0.6630967272415411,Middleweight,1990-02-18
marc diakiese,2023-11-04,marc diakiese,73.0,0.4999621385540416,2.9870273508590226,0.4669808295348479,0.1985892714252547,0.3358031540043417,0.0127090701439277,0.6240702094044516,Lightweight,1993-03-16
marcel fortuna,2017-11-11,marcel fortuna,74.0,0.5016923606530911,3.59807438601668,0.4631099292595213,0.144014799936229,0.3217111914410644,0.0120278963493748,0.6710864831247859,Light Heavyweight,1985-10-22
marcelo aguiar,2000-06-09,marcelo aguiar,74.0,0.493,1.5554,0.6288608091118078,0.0352,0.4729731887252885,0.0538,0.5273270691018316,Welterweight,
marcelo golm,2019-04-20,marcelo golm,75.0,0.507,4.1666,0.4298117255910154,0.1276,0.333006616025484,0.009,0.9519614829544948,Heavyweight,1992-09-15
marcelo guimaraes,2016-03-05,marcelo guimaraes,73.0,0.4967715786419059,2.752244155605988,0.5904955471462727,0.1788903738826075,0.3870424370772828,0.049012771644098,0.7138895918593674,Middleweight,1983-06-25
marcelo mello,1999-05-07,marcelo mello,72.0,,,,,,,,Lightweight,
marcelo rojo,2022-12-03,marcelo rojo,71.0,0.493,4.435668174970264,0.4804552936175265,0.0571278903800921,0.3464804598225078,0.0126946744750257,0.5078082801633239,Featherweight,1988-07-02
marcin bandel,2015-04-11,marcin bandel,72.0,0.493,3.5238,0.6040302048203335,0.0898,0.3649439297903462,0.0263,0.6327924829221979,Lightweight,1989-10-10
marcin held,2017-10-21,marcin held,71.0,0.493,2.731189429154265,0.4498416180556459,0.1911535449422275,0.3436301952494212,0.0449872021837047,0.5616878107013562,Lightweight,1992-01-18
marcin prachnio,2025-07-19,marcin prachnio,73.0,0.5013787670684487,3.919854988719183,0.5009042118530542,0.0693138674756081,0.3577304870744369,0.0271164945662206,0.7936259862497084,Light Heavyweight,1988-07-14
